age_d;age_h;T;H_a;Cpm;psi_x;rho
104;5;18.1;96;0.0531697341513292;-3.94331395348837;23.9497321620729
104;6;18.9;96;0.0531697341513292;-3.94331395348837;23.9452692998471
104;7;19.7;94;0.0531697341513292;-3.94331395348837;23.940802730709
104;8;21.7;88;0.0531697341513292;-3.94331395348837;23.9363324268851
104;9;23.8;74;0.177021792543947;-6.02920999999732;23.9318583606021
104;10;26;62;0.292433537832323;-7.9729556780431;23.9273805040865
104;11;27.1;63;0.391539850301937;-9.64208793185771;23.922898829565
104;12;27;56;0.467586798538975;-10.9228581567163;23.9184133092641
104;13;22.2;87;0.515391908694568;-11.7279839783669;23.9139239154104
104;14;19.9;91;0.531697341513292;-12.0025974025974;23.9094306202306
104;15;20;87;0.515391908694564;-11.7279839783668;23.9049333959511
104;16;18.2;91;0.467586798538968;-10.9228581567161;23.9004322147987
104;17;18.2;96;0.391539850301957;-9.64208793185805;23.8959270489999
104;18;18.6;96;0.292433537832311;-7.97295567804289;23.8914178707813
104;19;18.5;96;0.177021792543933;-6.02920999999709;23.8869046523695
104;20;18.5;97;0.0531697341513435;-3.94331395348861;23.8823873659911
104;21;18.7;97;0.0531697341513292;-3.94331395348837;23.8778659838726
104;22;18.4;96;0.0531697341513292;-3.94331395348837;23.8733404782408
104;23;18.1;93;0.0531697341513292;-3.94331395348837;23.8688108213222
104;24;18;87;0.0531697341513292;-3.94331395348837;23.8642769853433
105;1;17.2;89;0.0531697341513292;-3.94331395348837;23.8597389425308
105;2;16.5;90;0.0531697341513292;-3.94331395348837;23.8551966651113
105;3;16.2;89;0.0531697341513292;-3.94331395348837;23.8506501253114
105;4;15.8;89;0.0531697341513292;-3.94331395348837;23.8460992953576
105;5;15.7;90;0.0531697341513292;-3.94331395348837;23.8415441474766
105;6;17.3;86;0.0531697341513292;-3.94331395348837;23.8369846538949
105;7;19.6;79;0.0531697341513292;-3.94331395348837;23.8324207868391
105;8;21.1;72;0.0531697341513292;-3.94331395348837;23.827852518536
105;9;22.8;63;0.177021792543947;-6.02920999999732;23.8232798212119
105;10;24.1;53;0.292433537832323;-7.9729556780431;23.8187026670936
105;11;25.1;48;0.391539850301937;-9.64208793185771;23.8141210284077
105;12;26.2;45;0.467586798538975;-10.9228581567163;23.8095348773806
105;13;26.2;39;0.515391908694568;-11.7279839783669;23.8049441862391
105;14;26.9;36;0.531697341513292;-12.0025974025974;23.8003489272097
105;15;26.8;35;0.515391908694564;-11.7279839783668;23.795749072519
105;16;27;36;0.467586798538968;-10.9228581567161;23.7911445943936
105;17;26.2;38;0.391539850301957;-9.64208793185805;23.7865354650601
105;18;25.3;42;0.292433537832311;-7.97295567804289;23.7819216567452
105;19;22.8;51;0.177021792543933;-6.02920999999709;23.7773031416753
105;20;21.3;58;0.0531697341513435;-3.94331395348861;23.7726798920771
105;21;19.1;68;0.0531697341513292;-3.94331395348837;23.7680518801772
105;22;19.1;67;0.0531697341513292;-3.94331395348837;23.7634190782022
105;23;18.8;66;0.0531697341513292;-3.94331395348837;23.7587814583787
105;24;18.7;68;0.0531697341513292;-3.94331395348837;23.7541389929332
106;1;17.3;73;0.0531697341513292;-3.94331395348837;23.7494916540924
106;2;17.6;73;0.0531697341513292;-3.94331395348837;23.7448394140829
106;3;17.2;74;0.0531697341513292;-3.94331395348837;23.7401822451313
106;4;17;73;0.0531697341513292;-3.94331395348837;23.7355201194641
106;5;15.9;79;0.0531697341513292;-3.94331395348837;23.7308530093079
106;6;17.2;76;0.0531697341513292;-3.94331395348837;23.7261808868894
106;7;19.7;69;0.0531697341513292;-3.94331395348837;23.7215037244352
106;8;22.4;58;0.0531697341513292;-3.94331395348837;23.7168214941717
106;9;24.3;54;0.177021792543947;-6.02920999999732;23.7121341683258
106;10;26;44;0.292433537832323;-7.9729556780431;23.7074417191238
106;11;26.8;43;0.391539850301937;-9.64208793185771;23.7027441187925
106;12;27.1;41;0.467586798538975;-10.9228581567163;23.6980413395584
106;13;28;39;0.515391908694568;-11.7279839783669;23.6933333536481
106;14;28.6;40;0.531697341513292;-12.0025974025974;23.6886201332883
106;15;28.5;38;0.515391908694564;-11.7279839783668;23.6839016507054
106;16;28.4;39;0.467586798538968;-10.9228581567161;23.6791778781261
106;17;27.9;41;0.391539850301957;-9.64208793185805;23.6744487877771
106;18;26.8;46;0.292433537832311;-7.97295567804289;23.6697143518848
106;19;24.4;54;0.177021792543933;-6.02920999999709;23.664974542676
106;20;22.7;62;0.0531697341513435;-3.94331395348861;23.6602293323771
106;21;21.7;68;0.0531697341513292;-3.94331395348837;23.6554786932148
106;22;21.3;69;0.0531697341513292;-3.94331395348837;23.6507225974157
106;23;20.1;74;0.0531697341513292;-3.94331395348837;23.6459610172063
106;24;19.4;77;0.0531697341513292;-3.94331395348837;23.6411939248134
107;1;18.7;81;0.0531697341513292;-3.94331395348837;23.6364212924634
107;2;18.5;81;0.0531697341513292;-3.94331395348837;23.6316430923829
107;3;18.4;82;0.0531697341513292;-3.94331395348837;23.6268592967987
107;4;18.4;82;0.0531697341513292;-3.94331395348837;23.6220698779371
107;5;17.9;84;0.0531697341513292;-3.94331395348837;23.6172748080249
107;6;19.4;79;0.0531697341513292;-3.94331395348837;23.6124740592887
107;7;21.3;73;0.0531697341513292;-3.94331395348837;23.607667603955
107;8;23;67;0.0531697341513292;-3.94331395348837;23.6028554142504
107;9;24.7;61;0.177021792543947;-6.02920999999732;23.5980374624016
107;10;25.9;58;0.292433537832323;-7.9729556780431;23.5932137206351
107;11;27.4;53;0.391539850301937;-9.64208793185771;23.5883841611775
107;12;29.1;45;0.467586798538975;-10.9228581567163;23.5835487562554
107;13;30.5;40;0.515391908694568;-11.7279839783669;23.5787074780955
107;14;31;38;0.531697341513292;-12.0025974025974;23.5738602989242
107;15;31.5;32;0.515391908694564;-11.7279839783668;23.5690071909683
107;16;31.6;33;0.467586798538968;-10.9228581567161;23.5641481264543
107;17;30.7;34;0.391539850301957;-9.64208793185805;23.5592830776087
107;18;29.1;39;0.292433537832311;-7.97295567804289;23.5544120166583
107;19;24.2;62;0.177021792543933;-6.02920999999709;23.5495349158295
107;20;22.7;65;0.0531697341513435;-3.94331395348861;23.544651747349
107;21;20;77;0.0531697341513292;-3.94331395348837;23.5397624834434
107;22;20.9;70;0.0531697341513292;-3.94331395348837;23.5348670963393
107;23;18.1;84;0.0531697341513292;-3.94331395348837;23.5299655582632
107;24;17.5;85;0.0531697341513292;-3.94331395348837;23.5250578414418
108;1;16.6;91;0.0531697341513292;-3.94331395348837;23.5201439181017
108;2;16;93;0.0531697341513292;-3.94331395348837;23.5152237834
108;3;15.5;93;0.0531697341513292;-3.94331395348837;23.5102975242164
108;4;15.1;93;0.0531697341513292;-3.94331395348837;23.5053652503611
108;5;15.8;91;0.0531697341513292;-3.94331395348837;23.5004270716443
108;6;18;83;0.0531697341513292;-3.94331395348837;23.4954830978762
108;7;20.7;72;0.0531697341513292;-3.94331395348837;23.4905334388671
108;8;23;67;0.0531697341513292;-3.94331395348837;23.4855782044271
108;9;24.4;59;0.177021792543947;-6.02920999999732;23.4806175043665
108;10;27;50;0.292433537832323;-7.9729556780431;23.4756514484955
108;11;27.8;44;0.391539850301937;-9.64208793185771;23.4706801466243
108;12;28.1;41;0.467586798538975;-10.9228581567163;23.4657037085631
108;13;29.2;39;0.515391908694568;-11.7279839783669;23.4607222441222
108;14;31.1;35;0.531697341513292;-12.0025974025974;23.4557358631117
108;15;29.4;41;0.515391908694564;-11.7279839783668;23.4507446753419
108;16;28.6;48;0.467586798538968;-10.9228581567161;23.445748790623
108;17;22.1;72;0.391539850301957;-9.64208793185805;23.4407483187653
108;18;18.2;86;0.292433537832311;-7.97295567804289;23.4357433695788
108;19;17.4;96;0.177021792543933;-6.02920999999709;23.4307340528739
108;20;17.6;96;0.0531697341513435;-3.94331395348861;23.4257204784608
108;21;17.4;97;0.0531697341513292;-3.94331395348837;23.4207027561496
108;22;17.4;98;0.0531697341513292;-3.94331395348837;23.4156809957506
108;23;17.2;98;0.0531697341513292;-3.94331395348837;23.4106553070741
108;24;17;98;0.0531697341513292;-3.94331395348837;23.4056257999301
109;1;16.5;98;0.0531697341513292;-3.94331395348837;23.4005925841291
109;2;16.4;98;0.0531697341513292;-3.94331395348837;23.3955557694811
109;3;16.2;97;0.0531697341513292;-3.94331395348837;23.3905154657963
109;4;15.7;95;0.0531697341513292;-3.94331395348837;23.3854717828851
109;5;15.3;95;0.0531697341513292;-3.94331395348837;23.3804248305576
109;6;16.1;93;0.0531697341513292;-3.94331395348837;23.375374718624
109;7;16.1;94;0.0531697341513292;-3.94331395348837;23.3703215568946
109;8;18.2;92;0.0531697341513292;-3.94331395348837;23.3652654551796
109;9;20.2;75;0.177021792543947;-6.02920999999732;23.3602065232891
109;10;20.7;68;0.292433537832323;-7.9729556780431;23.3551448710334
109;11;21.3;61;0.391539850301937;-9.64208793185771;23.3500806082228
109;12;22.2;57;0.467586798538975;-10.9228581567163;23.3450138446674
109;13;22.9;52;0.515391908694568;-11.7279839783669;23.3399446901774
109;14;22;59;0.531697341513292;-12.0025974025974;23.3348732545631
109;15;23.3;56;0.515391908694564;-11.7279839783668;23.3297996476347
109;16;21.6;58;0.467586798538968;-10.9228581567161;23.3247239792024
109;17;22.2;59;0.391539850301957;-9.64208793185805;23.3196463590765
109;18;21.4;57;0.292433537832311;-7.97295567804289;23.314566897067
109;19;19.4;65;0.177021792543933;-6.02920999999709;23.3094857029843
109;20;18.1;73;0.0531697341513435;-3.94331395348861;23.3044028866386
109;21;17.8;77;0.0531697341513292;-3.94331395348837;23.2993185578401
109;22;18.1;77;0.0531697341513292;-3.94331395348837;23.294232826399
109;23;16.6;76;0.0531697341513292;-3.94331395348837;23.2891458021255
109;24;16.5;73;0.0531697341513292;-3.94331395348837;23.2840575948299
110;1;15.5;78;0.0531697341513292;-3.94331395348837;23.2789683143223
110;2;15.3;78;0.0531697341513292;-3.94331395348837;23.273878070413
110;3;14.9;81;0.0531697341513292;-3.94331395348837;23.2687869729121
110;4;14.7;81;0.0531697341513292;-3.94331395348837;23.26369513163
110;5;14.9;80;0.0531697341513292;-3.94331395348837;23.2586026563768
110;6;16;77;0.0531697341513292;-3.94331395348837;23.2535096569628
110;7;18;68;0.0531697341513292;-3.94331395348837;23.2484162431981
110;8;19.5;63;0.0531697341513292;-3.94331395348837;23.243322524893
110;9;20.6;59;0.177021792543947;-6.02920999999732;23.2382286118577
110;10;21.6;54;0.292433537832323;-7.9729556780431;23.2331346139024
110;11;22.2;52;0.391539850301937;-9.64208793185771;23.2280406408373
110;12;23.6;48;0.467586798538975;-10.9228581567163;23.2229468024727
110;13;24.1;45;0.515391908694568;-11.7279839783669;23.2178532086187
110;14;24.7;44;0.531697341513292;-12.0025974025974;23.2127599690856
110;15;24.8;44;0.515391908694564;-11.7279839783668;23.2076671936836
110;16;24.8;42;0.467586798538968;-10.9228581567161;23.2025749922229
110;17;24.3;40;0.391539850301957;-9.64208793185805;23.1974834745138
110;18;23.6;43;0.292433537832311;-7.97295567804289;23.1923927503664
110;19;22.1;49;0.177021792543933;-6.02920999999709;23.1873029295909
110;20;21.1;54;0.0531697341513435;-3.94331395348861;23.1822141219977
110;21;20;60;0.0531697341513292;-3.94331395348837;23.1771264373968
110;22;19.4;64;0.0531697341513292;-3.94331395348837;23.1720399855986
110;23;18.5;68;0.0531697341513292;-3.94331395348837;23.1669548764132
110;24;17.9;71;0.0531697341513292;-3.94331395348837;23.1618712196508
111;1;16.7;76;0.0531697341513292;-3.94331395348837;23.1567891251217
111;2;16.3;80;0.0531697341513292;-3.94331395348837;23.1517087026361
111;3;15.7;82;0.0531697341513292;-3.94331395348837;23.1466300620042
111;4;15;85;0.0531697341513292;-3.94331395348837;23.1415533130362
111;5;16.3;79;0.0531697341513292;-3.94331395348837;23.1364785655424
111;6;17.3;75;0.0531697341513292;-3.94331395348837;23.1314059293329
111;7;18.9;67;0.0531697341513292;-3.94331395348837;23.1263355142179
111;8;20.5;64;0.0531697341513292;-3.94331395348837;23.1212674300078
111;9;21.7;62;0.177021792543947;-6.02920999999732;23.1162017865126
111;10;23.3;56;0.292433537832323;-7.9729556780431;23.1111386935427
111;11;24.4;51;0.391539850301937;-9.64208793185771;23.1060782609082
111;12;25.4;46;0.467586798538975;-10.9228581567163;23.1010205984194
111;13;26.3;47;0.515391908694568;-11.7279839783669;23.0959658158864
111;14;26.8;44;0.531697341513292;-12.0025974025974;23.0909140231196
111;15;26.9;45;0.515391908694564;-11.7279839783668;23.085865329929
111;16;26.9;46;0.467586798538968;-10.9228581567161;23.0808198461249
111;17;26.5;47;0.391539850301957;-9.64208793185805;23.0757776815176
111;18;25.4;47;0.292433537832311;-7.97295567804289;23.0707389459173
111;19;23.4;54;0.177021792543933;-6.02920999999709;23.0657037491341
111;20;21.7;61;0.0531697341513435;-3.94331395348861;23.0606722009783
111;21;19.6;69;0.0531697341513292;-3.94331395348837;23.0556444112602
111;22;19.4;68;0.0531697341513292;-3.94331395348837;23.0506204897898
111;23;18.3;74;0.0531697341513292;-3.94331395348837;23.0456005463775
111;24;18.3;72;0.0531697341513292;-3.94331395348837;23.0405846908334
112;1;18.1;73;0.0531697341513292;-3.94331395348837;23.0355730329679
112;2;16.8;78;0.0531697341513292;-3.94331395348837;23.030565682591
112;3;16.4;80;0.0531697341513292;-3.94331395348837;23.025562749513
112;4;15.9;82;0.0531697341513292;-3.94331395348837;23.0205643435442
112;5;16.3;81;0.0531697341513292;-3.94331395348837;23.0155705744947
112;6;17.6;78;0.0531697341513292;-3.94331395348837;23.0105815521747
112;7;19.8;73;0.0531697341513292;-3.94331395348837;23.0055973863946
112;8;22.1;67;0.0531697341513292;-3.94331395348837;23.0006181869644
112;9;24.8;57;0.177021792543947;-6.02920999999732;22.9956440636945
112;10;26.5;49;0.292433537832323;-7.9729556780431;22.9906751263949
112;11;27.5;49;0.391539850301937;-9.64208793185771;22.985711484876
112;12;28.4;47;0.467586798538975;-10.9228581567163;22.980753248948
112;13;29.1;45;0.515391908694568;-11.7279839783669;22.9758005284211
112;14;29.4;46;0.531697341513292;-12.0025974025974;22.9708534331055
112;15;29.5;46;0.515391908694564;-11.7279839783668;22.9659120728113
112;16;29.4;48;0.467586798538968;-10.9228581567161;22.9609765573489
112;17;28.2;48;0.391539850301957;-9.64208793185805;22.9560469965285
112;18;27.1;54;0.292433537832311;-7.97295567804289;22.9511235001602
112;19;25;60;0.177021792543933;-6.02920999999709;22.9462061780543
112;20;23.5;67;0.0531697341513435;-3.94331395348861;22.941295140021
112;21;22.8;71;0.0531697341513292;-3.94331395348837;22.9363904958706
112;22;22.1;74;0.0531697341513292;-3.94331395348837;22.9314923554131
112;23;21.4;78;0.0531697341513292;-3.94331395348837;22.9266008284589
112;24;21.7;74;0.0531697341513292;-3.94331395348837;22.9217160248182
113;1;21;74;0.0531697341513292;-3.94331395348837;22.9168380543012
113;2;20.5;74;0.0531697341513292;-3.94331395348837;22.911967026718
113;3;20;73;0.0531697341513292;-3.94331395348837;22.907103051879
113;4;19.8;71;0.0531697341513292;-3.94331395348837;22.9022462395943
113;5;19.2;74;0.0531697341513292;-3.94331395348837;22.8973966996742
113;6;19.6;73;0.0531697341513292;-3.94331395348837;22.8925545419288
113;7;20.2;71;0.0531697341513292;-3.94331395348837;22.8877198761685
113;8;19.7;74;0.0531697341513292;-3.94331395348837;22.8828928122033
113;9;20.9;68;0.177021792543947;-6.02920999999732;22.8780734598436
113;10;22.1;65;0.292433537832323;-7.9729556780431;22.8732619288995
113;11;23.1;62;0.391539850301937;-9.64208793185771;22.8684583291812
113;12;23.2;60;0.467586798538975;-10.9228581567163;22.863662770499
113;13;24.6;56;0.515391908694568;-11.7279839783669;22.8588753626631
113;14;23.1;56;0.531697341513292;-12.0025974025974;22.8540962154838
113;15;24.3;54;0.515391908694564;-11.7279839783668;22.8493254387711
113;16;21.8;64;0.467586798538968;-10.9228581567161;22.8445631423354
113;17;19.3;73;0.391539850301957;-9.64208793185805;22.8398094359868
113;18;18.1;75;0.292433537832311;-7.97295567804289;22.8350644295356
113;19;17.7;77;0.177021792543933;-6.02920999999709;22.830328232792
113;20;17.7;74;0.0531697341513435;-3.94331395348861;22.8256009555663
113;21;17;76;0.0531697341513292;-3.94331395348837;22.8208827076685
113;22;16.5;79;0.0531697341513292;-3.94331395348837;22.816173598909
113;23;15.8;81;0.0531697341513292;-3.94331395348837;22.8114737390979
113;24;15.3;84;0.0531697341513292;-3.94331395348837;22.8067832380456
114;1;15.1;84;0.0531697341513292;-3.94331395348837;22.8021022055621
114;2;14.7;84;0.0531697341513292;-3.94331395348837;22.7974307514577
114;3;14.2;84;0.0531697341513292;-3.94331395348837;22.7927689855427
114;4;13.8;82;0.0531697341513292;-3.94331395348837;22.7881170176271
114;5;13.9;79;0.0531697341513292;-3.94331395348837;22.7834749575214
114;6;14.7;74;0.0531697341513292;-3.94331395348837;22.7788429150357
114;7;16;67;0.0531697341513292;-3.94331395348837;22.7742209999801
114;8;18.1;61;0.0531697341513292;-3.94331395348837;22.7696093221649
114;9;20;51;0.177021792543947;-6.02920999999732;22.7650079914004
114;10;20.9;43;0.292433537832323;-7.9729556780431;22.7604171174968
114;11;21.7;40;0.391539850301937;-9.64208793185771;22.7558368102642
114;12;22.1;36;0.467586798538975;-10.9228581567163;22.7512671795128
114;13;22.4;35;0.515391908694568;-11.7279839783669;22.746708335053
114;14;22.5;33;0.531697341513292;-12.0025974025974;22.7421603866949
114;15;22.5;33;0.515391908694564;-11.7279839783668;22.7376234442487
114;16;22.1;38;0.467586798538968;-10.9228581567161;22.7330976175247
114;17;21.6;37;0.391539850301957;-9.64208793185805;22.728583016333
114;18;20.3;40;0.292433537832311;-7.97295567804289;22.724079750484
114;19;18.7;48;0.177021792543933;-6.02920999999709;22.7195879297877
114;20;17.4;54;0.0531697341513435;-3.94331395348861;22.7151076640544
114;21;16.5;57;0.0531697341513292;-3.94331395348837;22.7106390630944
114;22;15.4;63;0.0531697341513292;-3.94331395348837;22.7061822367178
114;23;14.9;64;0.0531697341513292;-3.94331395348837;22.7017372947349
114;24;14.7;65;0.0531697341513292;-3.94331395348837;22.6973043469559
115;1;14.2;67;0.0531697341513292;-3.94331395348837;22.692883503191
115;2;14;70;0.0531697341513292;-3.94331395348837;22.6884748732504
115;3;12.7;76;0.0531697341513292;-3.94331395348837;22.6840785669444
115;4;12.3;80;0.0531697341513292;-3.94331395348837;22.6796946940831
115;5;12.4;79;0.0531697341513292;-3.94331395348837;22.6753233644767
115;6;13.7;74;0.0531697341513292;-3.94331395348837;22.6709646879356
115;7;15.3;68;0.0531697341513292;-3.94331395348837;22.6666187742699
115;8;16.2;63;0.0531697341513292;-3.94331395348837;22.6622857332898
115;9;17.9;57;0.177021792543947;-6.02920999999732;22.6579656748055
115;10;19.1;48;0.292433537832323;-7.9729556780431;22.6536587086273
115;11;20.1;45;0.391539850301937;-9.64208793185771;22.6493649445653
115;12;21.2;44;0.467586798538975;-10.9228581567163;22.6450844924299
115;13;21.7;41;0.515391908694568;-11.7279839783669;22.6408174620311
