age_d;age_h;pip;piv;pp;pv;sfstone;af;ctcs;pif;tf;cv;ua;ux1;up1;khx;khp;ux;up;masfls;pasfls;rM;rG;w;s;pf1;pf2;pf;v;dD;mSol;mSta;mSyn
42;10;19.601;19.601;11.628;11.628;0.0000;13.167;0.00027143;12.263;0.0070539;0.10010;0.0061076;0.0000;0.0000;0.0038706;0.00051222;0.012915;0.0017091;0.0000;8.5014e-07;0.00012952;0.00064060;3.4032;1.0008;0.95388;3.5478;0.95388;4.0287;-556.46;0.066508;0.0054494;0.34969
42;11;22.040;22.040;12.398;12.398;0.0000;13.185;0.00027102;12.283;0.010244;0.13402;0.0069163;0.0000;0.0000;0.0038756;0.00051290;0.0065577;0.00086784;0.0000;1.4161e-06;0.00014159;0.00072602;3.4061;1.0065;0.94882;1.2869;0.94882;4.0352;-557.23;0.066465;0.0054814;0.35211
42;12;23.864;23.864;12.941;12.941;0.0000;13.190;0.00027011;12.247;0.0092026;0.16005;0.0074054;0.0000;0.0000;0.0038771;0.00051311;0.0040588;0.00053715;0.0000;1.8519e-06;0.00013709;0.00077894;3.4024;1.0128;0.94657;0.27768;0.27768;4.0354;-558.01;0.066171;0.0055134;0.35501
42;13;25.117;25.117;13.389;13.389;0.0000;13.190;0.00026889;12.267;0.013211;0.17642;0.0076867;0.0000;0.0000;0.0038770;0.00051310;0.0020898;0.00027658;0.0000;2.1275e-06;0.00015892;0.00080677;3.3957;1.0194;0.94286;0.0000;0.0000;4.0329;-558.82;0.065742;0.0055450;0.35819
42;14;25.515;25.515;13.513;13.513;0.0000;13.182;0.00026785;12.242;0.012911;0.18200;0.0078077;0.0000;0.0000;0.0038745;0.00051278;0.00092600;0.00012255;0.0000;2.2220e-06;0.00015997;0.00081964;3.3850;1.0262;0.94237;0.0000;0.0000;4.0263;-559.68;0.065280;0.0055764;0.36148
42;15;25.010;25.010;13.282;13.282;0.0000;13.178;0.00026680;12.160;0.0087670;0.17642;0.0077796;0.0000;0.0000;0.0038733;0.00051263;0.0016747;0.00022166;0.0000;2.1319e-06;0.00013716;0.00081907;3.3762;1.0330;0.94490;0.0000;0.0000;4.0219;-560.48;0.064856;0.0056076;0.36475
42;16;23.883;23.883;12.961;12.961;0.0000;13.182;0.00026590;12.156;0.0086337;0.16005;0.0075836;0.0000;0.0000;0.0038744;0.00051279;0.0034586;0.00045776;0.0000;1.8634e-06;0.00014533;0.00079716;3.3715;1.0398;0.94671;0.34081;0.34081;4.0214;-561.25;0.064547;0.0056384;0.36786
42;17;22.037;22.037;12.395;12.395;0.0000;13.188;0.00026571;12.152;0.0083784;0.13402;0.0071624;0.0000;0.0000;0.0038761;0.00051303;0.0060466;0.00080032;0.0000;1.4323e-06;0.00014623;0.00075189;3.3681;1.0462;0.94956;1.6156;0.94956;4.0219;-562.04;0.064434;0.0056692;0.37066
42;18;19.592;19.592;11.619;11.619;0.0000;13.209;0.00026598;12.123;0.0048167;0.10010;0.0063893;0.0000;0.0000;0.0038821;0.00051385;0.012404;0.0016418;0.0000;8.6916e-07;0.00013271;0.00067044;3.3725;1.0522;0.95482;3.9582;0.95482;4.0301;-562.80;0.064585;0.0056999;0.37299
42;19;16.806;16.806;10.777;10.777;0.0000;13.247;0.00026682;12.145;0.0050702;0.060595;0.0049750;0.0000;0.0000;0.0038933;0.00051534;0.020080;0.0026579;0.0000;2.0977e-07;0.00013420;0.00051868;3.3863;1.0572;0.95864;5.6677;0.95864;4.0471;-563.52;0.065054;0.0057309;0.37459
42;20;13.811;13.811;9.8675;9.8675;0.0000;13.300;0.00026772;12.149;0.0044448;0.018200;0.0021445;0.0000;0.0000;0.0039088;0.00051740;0.028312;0.0037476;0.0000;-5.0256e-07;0.00012787;0.00021602;3.4093;1.0604;0.96271;7.5025;0.96271;4.0720;-564.23;0.065716;0.0057622;0.37525
42;21;13.809;13.809;9.8653;9.8653;0.0000;13.362;0.00026767;12.137;0.0024461;0.018200;0.0021469;0.0000;0.0000;0.0039269;0.00051981;0.028392;0.0037583;0.0000;-5.0477e-07;0.00012405;0.00021668;3.4382;1.0622;0.96365;7.9434;0.96365;4.1020;-564.91;0.066261;0.0057939;0.37544
42;22;13.809;13.809;9.8653;9.8653;0.0000;13.426;0.00026756;12.134;0.0030872;0.018200;0.0021492;0.0000;0.0000;0.0039455;0.00052228;0.028517;0.0037749;0.0000;-5.0683e-07;0.00012426;0.00021690;3.4678;1.0640;0.96329;7.7988;0.96329;4.1328;-565.58;0.066806;0.0058259;0.37562
42;23;13.804;13.804;9.8609;9.8609;0.0000;13.490;0.00026740;12.108;0.0013296;0.018200;0.0021515;0.0000;0.0000;0.0039644;0.00052480;0.028547;0.0037791;0.0000;-5.0879e-07;0.00011673;0.00021796;3.4981;1.0658;0.96406;8.1665;0.96406;4.1643;-566.23;0.067350;0.0058583;0.37581
42;24;13.803;13.803;9.8596;9.8596;0.0000;13.556;0.00026720;12.097;0.0019100;0.018200;0.0021538;0.0000;0.0000;0.0039836;0.00052736;0.028642;0.0037916;0.0000;-5.1065e-07;0.00011470;0.00021842;3.5291;1.0676;0.96371;8.0266;0.96371;4.1964;-566.85;0.067895;0.0058911;0.37599
43;1;13.800;13.800;9.8569;9.8569;0.0000;13.622;0.00026701;12.079;0.0016639;0.018200;0.0021562;0.0000;0.0000;0.0040028;0.00052991;0.028707;0.0038004;0.0000;-5.1252e-07;0.00011055;0.00021912;3.5600;1.0695;0.96375;8.0639;0.96375;4.2284;-567.46;0.068439;0.0059242;0.37618
43;2;13.800;13.800;9.8569;9.8569;0.0000;13.687;0.00026681;12.074;0.0020567;0.018200;0.0021585;0.0000;0.0000;0.0040219;0.00053245;0.028827;0.0038163;0.0000;-5.1438e-07;0.00011074;0.00021935;3.5909;1.0713;0.96351;7.9737;0.96351;4.2604;-568.05;0.068983;0.0059576;0.37638
43;3;13.800;13.800;9.8565;9.8565;0.0000;13.752;0.00026665;12.068;0.0026324;0.018200;0.0021608;0.0000;0.0000;0.0040408;0.00053497;0.028938;0.0038312;0.0000;-5.1629e-07;0.00011022;0.00021965;3.6215;1.0731;0.96318;7.8427;0.96318;4.2921;-568.64;0.069526;0.0059914;0.37657
43;4;13.798;13.798;9.8543;9.8543;0.0000;13.816;0.00026648;12.053;0.0023836;0.018200;0.0021632;0.0000;0.0000;0.0040596;0.00053747;0.029012;0.0038410;0.0000;-5.1819e-07;0.00010692;0.00022026;3.6520;1.0749;0.96322;7.8835;0.96322;4.3238;-569.21;0.070069;0.0060255;0.37676
43;5;13.799;13.799;9.8556;9.8556;0.0000;13.879;0.00026637;12.057;0.0041600;0.018200;0.0021655;0.0000;0.0000;0.0040780;0.00053992;0.029163;0.0038611;0.0000;-5.2019e-07;0.00010919;0.00022027;3.6818;1.0768;0.96236;7.5040;0.96236;4.3548;-569.79;0.070611;0.0060600;0.37696
43;6;13.798;13.798;9.8543;9.8543;0.0000;13.943;0.00026621;12.047;0.0016353;0.018200;0.0021679;0.0000;0.0000;0.0040966;0.00054240;0.029249;0.0038727;0.0000;-5.2209e-07;0.00010729;0.00022072;3.7122;1.0786;0.96349;8.0410;0.96349;4.3863;-570.36;0.071153;0.0060948;0.37716
43;7;13.800;13.800;9.8569;9.8569;0.0000;14.009;0.00026597;12.054;0.0020841;0.018200;0.0021702;0.0000;0.0000;0.0041159;0.00054497;0.029419;0.0038952;0.0000;-5.2381e-07;0.00011169;0.00022050;3.7438;1.0805;0.96325;7.9529;0.96325;4.4190;-570.94;0.071693;0.0061300;0.37736
43;8;13.806;13.806;9.8622;9.8622;0.0000;14.073;0.00026580;12.077;0.0041085;0.018200;0.0021725;0.0000;0.0000;0.0041346;0.00054746;0.029649;0.0039258;0.0000;-5.2565e-07;0.00012084;0.00021977;3.7743;1.0823;0.96233;7.5439;0.96233;4.4508;-571.56;0.072232;0.0061655;0.37755
43;9;16.800;16.800;10.771;10.771;0.0000;14.127;0.00026636;12.125;0.0058355;0.060595;0.0050642;0.0000;0.0000;0.0041504;0.00054957;0.021326;0.0028238;0.0000;2.2516e-07;0.00013431;0.00052823;3.7986;1.0856;0.95794;5.5246;0.95794;4.4770;-572.23;0.072849;0.0062014;0.37828
43;10;19.541;19.541;11.568;11.568;0.0000;14.168;0.00026648;12.088;0.0024135;0.10010;0.0065576;0.0000;0.0000;0.0041624;0.00055117;0.013153;0.0017416;0.0000;9.3070e-07;0.00012022;0.00068981;3.8145;1.0907;0.95565;4.4688;0.95565;4.4961;-572.90;0.073186;0.0062377;0.38006
43;11;21.972;21.972;12.330;12.330;0.0000;14.196;0.00026581;12.110;0.0053566;0.13402;0.0074253;0.0000;0.0000;0.0041703;0.00055223;0.0063254;0.00083761;0.0000;1.5414e-06;0.00013484;0.00078128;3.8222;1.0968;0.95100;2.3115;0.95100;4.5077;-573.57;0.073149;0.0062740;0.38265
43;12;23.814;23.814;12.891;12.891;0.0000;14.206;0.00026482;12.091;0.0081530;0.16005;0.0079496;0.0000;0.0000;0.0041731;0.00055262;0.0028325;0.00037509;0.0000;2.0116e-06;0.00013742;0.00083723;3.8205;1.1036;0.94708;0.48893;0.48893;4.5102;-574.28;0.072846;0.0063102;0.38576
43;13;24.899;24.899;13.171;13.171;0.0000;14.211;0.00026348;12.023;0.0047606;0.17642;0.0082509;0.0000;0.0000;0.0041745;0.00055282;-0.00032917;-4.3591e-05;-0.0000;2.3097e-06;0.00012481;0.00087090;3.8160;1.1107;0.94683;0.37387;0.37387;4.5102;-574.96;0.072391;0.0063461;0.38918
43;14;25.277;25.277;13.274;13.274;0.0000;14.216;0.00026196;11.980;0.0030236;0.18200;0.0083802;0.0000;0.0000;0.0041760;0.00055303;-0.0019342;-0.00025614;-0.0000;2.4154e-06;0.00012324;0.00088494;3.8114;1.1180;0.94697;0.44074;0.44074;4.5102;-575.60;0.071889;0.0063817;0.39272
43;15;24.929;24.929;13.201;13.201;0.0000;14.222;0.00026063;11.970;0.0036127;0.17642;0.0083494;0.0000;0.0000;0.0041775;0.00055324;-0.0013968;-0.00018499;-0.0000;2.3206e-06;0.00013227;0.00088066;3.8068;1.1254;0.94727;0.57617;0.57617;4.5102;-576.25;0.071436;0.0064171;0.39624
43;16;23.755;23.755;12.832;12.832;0.0000;14.228;0.00025973;11.935;0.0034978;0.16005;0.0081383;0.0000;0.0000;0.0041791;0.00055347;0.00026511;3.5110e-05;0.0000;2.0312e-06;0.00012809;0.00085846;3.8026;1.1326;0.94892;1.3431;0.94892;4.5105;-576.91;0.071111;0.0064521;0.39958
43;17;21.917;21.917;12.274;12.274;0.0000;14.241;0.00025929;11.916;0.0042482;0.13402;0.0076858;0.0000;0.0000;0.0041830;0.00055400;0.0055334;0.00073286;0.0000;1.5674e-06;0.00012561;0.00081018;3.8026;1.1396;0.95117;2.3865;0.95117;4.5149;-577.56;0.070991;0.0064870;0.40260
43;18;19.519;19.519;11.546;11.546;0.0000;14.267;0.00025942;11.900;0.0034654;0.10010;0.0068557;0.0000;0.0000;0.0041905;0.00055502;0.012454;0.0016495;0.0000;9.6003e-07;0.00011923;0.00072186;3.8095;1.1460;0.95485;4.0952;0.95485;4.5257;-578.17;0.071155;0.0065219;0.40509
43;19;16.750;16.750;10.721;10.721;0.0000;14.310;0.00026014;11.902;0.0020156;0.060595;0.0053378;0.0000;0.0000;0.0042030;0.00055668;0.020651;0.0027352;0.0000;2.4827e-07;0.00011453;0.00055966;3.8259;1.1514;0.95926;6.1465;0.95926;4.5456;-578.75;0.071660;0.0065571;0.40683
43;20;13.794;13.794;9.8512;9.8512;0.0000;14.369;0.00026088;11.904;0.0013973;0.018200;0.0023009;0.0000;0.0000;0.0042204;0.00055900;0.029533;0.0039118;0.0000;-5.2069e-07;0.00010983;0.00023470;3.8530;1.1549;0.96314;7.9677;0.96314;4.5748;-579.30;0.072372;0.0065926;0.40754
43;21;13.793;13.793;9.8499;9.8499;0.0000;14.437;0.00026080;11.896;0.00083507;0.018200;0.0023033;0.0000;0.0000;0.0042400;0.00056162;0.029634;0.0039252;0.0000;-5.2286e-07;0.00010791;0.00023517;3.8856;1.1568;0.96334;8.0766;0.96334;4.6086;-579.84;0.072961;0.0066286;0.40774
43;22;13.791;13.791;9.8481;9.8481;0.0000;14.505;0.00026068;11.884;0.00046369;0.018200;0.0023058;0.0000;0.0000;0.0042600;0.00056428;0.029724;0.0039372;0.0000;-5.2493e-07;0.00010536;0.00023570;3.9187;1.1588;0.96343;8.1417;0.96343;4.6430;-580.35;0.073549;0.0066649;0.40794
43;23;13.789;13.789;9.8459;9.8459;0.0000;14.574;0.00026053;11.870;0.00027890;0.018200;0.0023082;0.0000;0.0000;0.0042801;0.00056696;0.029803;0.0039478;0.0000;-5.2694e-07;0.00010220;0.00023630;3.9523;1.1607;0.96344;8.1649;0.96344;4.6777;-580.85;0.074137;0.0067017;0.40814
43;24;13.789;13.789;9.8459;9.8459;0.0000;14.643;0.00026036;11.866;0.00010487;0.018200;0.0023107;0.0000;0.0000;0.0043003;0.00056965;0.029927;0.0039644;0.0000;-5.2890e-07;0.00010238;0.00023655;3.9861;1.1627;0.96346;8.1960;0.96346;4.7128;-581.34;0.074725;0.0067388;0.40835
44;1;13.789;13.789;9.8459;9.8459;0.0000;14.713;0.00026018;11.862;-7.0109e-05;0.018200;0.0023132;0.0000;0.0000;0.0043207;0.00057237;0.030050;0.0039808;0.0000;-5.3081e-07;0.00010255;0.00023679;4.0203;1.1647;0.96349;8.2264;0.96349;4.7482;-581.83;0.075311;0.0067764;0.40856
44;2;13.790;13.790;9.8463;9.8463;0.0000;14.783;0.00025998;11.859;-7.0663e-05;0.018200;0.0023156;0.0000;0.0000;0.0043412;0.00057510;0.030181;0.0039983;0.0000;-5.3267e-07;0.00010339;0.00023697;4.0546;1.1667;0.96344;8.2228;0.96344;4.7838;-582.31;0.075897;0.0068143;0.40876
44;3;13.790;13.790;9.8463;9.8463;0.0000;14.854;0.00025977;11.854;-7.0856e-05;0.018200;0.0023181;0.0000;0.0000;0.0043617;0.00057783;0.030302;0.0040144;0.0000;-5.3449e-07;0.00010356;0.00023721;4.0892;1.1686;0.96338;8.2167;0.96338;4.8196;-582.81;0.076482;0.0068526;0.40897
44;4;13.790;13.790;9.8463;9.8463;0.0000;14.924;0.00025955;11.849;-7.1050e-05;0.018200;0.0023205;0.0000;0.0000;0.0043822;0.00058056;0.030423;0.0040305;0.0000;-5.3629e-07;0.00010374;0.00023746;4.1238;1.1706;0.96333;8.2105;0.96333;4.8555;-583.30;0.077066;0.0068913;0.40918
44;5;13.791;13.791;9.8476;9.8476;0.0000;14.994;0.00025933;11.850;-7.2345e-05;0.018200;0.0023230;0.0000;0.0000;0.0044027;0.00058330;0.030571;0.0040502;0.0000;-5.3805e-07;0.00010593;0.00023748;4.1586;1.1726;0.96329;8.2108;0.96329;4.8915;-583.80;0.077649;0.0069303;0.40939
44;6;13.793;13.793;9.8494;9.8494;0.0000;15.065;0.00025909;11.853;-7.4041e-05;0.018200;0.0023254;0.0000;0.0000;0.0044234;0.00058605;0.030727;0.0040711;0.0000;-5.3978e-07;0.00010887;0.00023743;4.1936;1.1746;0.96325;8.2130;0.96325;4.9277;-584.31;0.078230;0.0069698;0.40961
44;7;13.798;13.798;9.8543;9.8543;0.0000;15.135;0.00025887;11.872;0.00090318;0.018200;0.0023279;0.0000;0.0000;0.0044438;0.00058877;0.030953;0.0041010;0.0000;-5.4152e-07;0.00011703;0.00023682;4.2284;1.1766;0.96284;8.0360;0.96284;4.9637;-584.85;0.078810;0.0070096;0.40982
44;8;13.804;13.804;9.8609;9.8609;0.0000;15.202;0.00025873;11.901;0.0035281;0.018200;0.0023303;0.0000;0.0000;0.0044633;0.00059138;0.031223;0.0041370;0.0000;-5.4344e-07;0.00012907;0.00023579;4.2616;1.1785;0.96178;7.5455;0.96178;4.9982;-585.45;0.079388;0.0070499;0.41003
44;9;16.784;16.784;10.755;10.755;0.0000;15.258;0.00025932;11.932;0.0056780;0.060595;0.0054317;0.0000;0.0000;0.0044796;0.00059356;0.022153;0.0029353;0.0000;2.6755e-07;0.00013628;0.00056739;4.2876;1.1820;0.95741;5.4492;0.95741;5.0263;-586.10;0.080053;0.0070905;0.41080
44;10;19.575;19.575;11.602;11.602;0.0000;15.295;0.00025967;11.956;0.0072680;0.10010;0.0070328;0.0000;0.0000;0.0044905;0.00059502;0.013603;0.0018025;0.0000;1.0283e-06;0.00014321;0.00073828;4.3018;1.1875;0.95318;3.4135;0.95318;5.0440;-586.77;0.080430;0.0071315;0.41270
44;11;21.959;21.959;12.317;12.317;0.0000;15.317;0.00025932;11.945;0.0065405;0.13402;0.0079627;0.0000;0.0000;0.0044967;0.00059586;0.0060821;0.00080594;0.0000;1.6857e-06;0.00014308;0.00083799;4.3067;1.1941;0.95023;1.9911;0.95023;5.0530;-587.46;0.080411;0.0071726;0.41545
44;12;23.817;23.817;12.895;12.895;0.0000;15.326;0.00025849;11.940;0.0074800;0.16005;0.0085241;0.0000;0.0000;0.0044992;0.00059621;0.0019225;0.00025476;0.0000;2.1923e-06;0.00015056;0.00089740;4.3042;1.2014;0.94732;0.58979;0.58979;5.0550;-588.16;0.080107;0.0072136;0.41876
44;13;25.006;25.006;13.278;13.278;0.0000;15.331;0.00025733;11.929;0.0095031;0.17642;0.0088461;0.0000;0.0000;0.0045004;0.00059638;0.00090460;0.00011988;0.0000;2.5131e-06;0.00015950;0.00093098;4.2989;1.2090;0.94489;0.0000;0.0000;5.0545;-588.90;0.079649;0.0072544;0.42238
44;14;25.400;25.400;13.398;13.398;0.0000;15.330;0.00025618;11.901;0.0082554;0.18200;0.0089837;0.0000;0.0000;0.0045002;0.00059637;-0.00045661;-6.0511e-05;-0.0000;2.6248e-06;0.00016053;0.00094562;4.2910;1.2168;0.94480;0.0000;0.0000;5.0515;-589.65;0.079146;0.0072948;0.42614
44;15;24.971;24.971;13.243;13.243;0.0000;15.332;0.00025512;11.859;0.0074379;0.17642;0.0089496;0.0000;0.0000;0.0045005;0.00059643;0.00058754;7.7864e-05;0.0000;2.5209e-06;0.00015348;0.00094271;4.2838;1.2247;0.94561;0.0000;0.0000;5.0493;-590.38;0.078689;0.0073349;0.42987
44;16;23.833;23.833;12.910;12.910;0.0000;15.337;0.00025437;11.849;0.0082989;0.16005;0.0087223;0.0000;0.0000;0.0045018;0.00059663;0.0025368;0.00033620;0.0000;2.2082e-06;0.00015847;0.00091779;4.2788;1.2324;0.94685;0.36242;0.36242;5.0491;-591.11;0.078363;0.0073747;0.43342
44;17;22.008;22.008;12.366;12.366;0.0000;15.343;0.00025428;11.855;0.0096792;0.13402;0.0082363;0.0000;0.0000;0.0045034;0.00059686;0.0056932;0.00075454;0.0000;1.7061e-06;0.00016357;0.00086511;4.2745;1.2399;0.94884;1.3197;0.94884;5.0494;-591.85;0.078257;0.0074144;0.43662
44;18;19.599;19.599;11.626;11.626;0.0000;15.360;0.00025476;11.858;0.0077999;0.10010;0.0073459;0.0000;0.0000;0.0045085;0.00059755;0.013221;0.0017523;0.0000;1.0498e-06;0.00016031;0.00076999;4.2770;1.2467;0.95285;3.2524;0.95285;5.0562;-592.59;0.078452;0.0074541;0.43926
44;19;16.797;16.797;10.768;10.768;0.0000;15.396;0.00025577;11.866;0.0067998;0.060595;0.0057189;0.0000;0.0000;0.0045189;0.00059894;0.022050;0.0029225;0.0000;2.8239e-07;0.00015299;0.00059638;4.2902;1.2525;0.95689;5.2025;0.95689;5.0730;-593.31;0.079005;0.0074940;0.44109
44;20;13.808;13.808;9.8644;9.8644;0.0000;15.451;0.00025674;11.870;0.0045259;0.018200;0.0024650;0.0000;0.0000;0.0045347;0.00060105;0.031585;0.0041864;0.0000;-5.4534e-07;0.00014482;0.00024853;4.3153;1.2561;0.96131;7.3432;0.96131;5.1004;-593.99;0.079768;0.0075345;0.44184
44;21;13.806;13.806;9.8631;9.8631;0.0000;15.514;0.00025687;11.866;0.0044662;0.018200;0.0024675;0.0000;0.0000;0.0045531;0.00060352;0.031698;0.0042016;0.0000;-5.4803e-07;0.00014230;0.00024907;4.3469;1.2582;0.96130;7.3542;0.96130;5.1332;-594.64;0.080392;0.0075753;0.44205
44;22;13.803;13.803;9.8596;9.8596;0.0000;15.578;0.00025696;11.852;0.0036704;0.018200;0.0024700;0.0000;0.0000;0.0045719;0.00060602;0.031760;0.0042099;0.0000;-5.5065e-07;0.00013540;0.00025007;4.3790;1.2603;0.96156;7.4958;0.96156;5.1667;-595.28;0.081016;0.0076167;0.44226
44;23;13.801;13.801;9.8574;9.8574;0.0000;15.643;0.00025703;11.843;0.0037890;0.018200;0.0024725;0.0000;0.0000;0.0045908;0.00060855;0.031851;0.0042221;0.0000;-5.5320e-07;0.00013134;0.00025078;4.4115;1.2624;0.96146;7.4660;0.96146;5.2005;-595.88;0.081641;0.0076584;0.44247
44;24;13.800;13.800;9.8569;9.8569;0.0000;15.709;0.00025707;11.841;0.0027624;0.018200;0.0024750;0.0000;0.0000;0.0046100;0.00061111;0.031976;0.0042389;0.0000;-5.5566e-07;0.00013071;0.00025111;4.4446;1.2645;0.96184;7.6634;0.96184;5.2349;-596.48;0.082265;0.0077005;0.44269
45;1;13.795;13.795;9.8516;9.8516;0.0000;15.777;0.00025704;11.815;0.0016465;0.018200;0.0024775;0.0000;0.0000;0.0046298;0.00061376;0.031990;0.0042408;0.0000;-5.5795e-07;0.00012123;0.00025240;4.4788;1.2666;0.96219;7.8512;0.96219;5.2705;-597.04;0.082889;0.0077431;0.44290
45;2;13.791;13.791;9.8476;9.8476;0.0000;15.847;0.00025695;11.794;0.00065980;0.018200;0.0024801;0.0000;0.0000;0.0046501;0.00061647;0.032030;0.0042462;0.0000;-5.6010e-07;0.00011461;0.00025338;4.5142;1.2687;0.96249;8.0176;0.96249;5.3071;-597.57;0.083514;0.0077861;0.44312
45;3;13.795;13.795;9.8521;9.8521;0.0000;15.917;0.00025685;11.813;0.0016630;0.018200;0.0024826;0.0000;0.0000;0.0046705;0.00061920;0.032261;0.0042770;0.0000;-5.6221e-07;0.00012241;0.00025282;4.5496;1.2708;0.96211;7.8465;0.96211;5.3439;-598.09;0.084138;0.0078296;0.44334
45;4;13.795;13.795;9.8516;9.8516;0.0000;15.986;0.00025676;11.809;0.0016584;0.018200;0.0024851;0.0000;0.0000;0.0046907;0.00062189;0.032381;0.0042930;0.0000;-5.6435e-07;0.00012183;0.00025315;4.5848;1.2729;0.96207;7.8436;0.96207;5.3804;-598.64;0.084760;0.0078734;0.44357
45;5;13.795;13.795;9.8521;9.8521;0.0000;16.056;0.00025666;11.808;0.0012822;0.018200;0.0024877;0.0000;0.0000;0.0047110;0.00062460;0.032519;0.0043115;0.0000;-5.6643e-07;0.00012282;0.00025331;4.6203;1.2750;0.96217;7.9141;0.96217;5.4172;-599.18;0.085381;0.0079177;0.44379
45;6;13.799;13.799;9.8560;9.8560;0.0000;16.125;0.00025656;11.825;0.0023654;0.018200;0.0024902;0.0000;0.0000;0.0047312;0.00062730;0.032740;0.0043409;0.0000;-5.6851e-07;0.00013034;0.00025278;4.6557;1.2771;0.96176;7.7289;0.96176;5.4539;-599.74;0.086001;0.0079624;0.44401
45;7;13.806;13.806;9.8631;9.8631;0.0000;16.192;0.00025654;11.859;0.0050126;0.018200;0.0024927;0.0000;0.0000;0.0047505;0.00062988;0.033037;0.0043805;0.0000;-5.7076e-07;0.00014467;0.00025151;4.6895;1.2792;0.96081;7.2713;0.96081;5.4890;-600.36;0.086618;0.0080076;0.44423
45;8;13.812;13.812;9.8684;9.8684;0.0000;16.254;0.00025661;11.886;0.0067583;0.018200;0.0024952;0.0000;0.0000;0.0047688;0.00063232;0.033297;0.0044151;0.0000;-5.7324e-07;0.00015651;0.00025051;4.7215;1.2813;0.96019;6.9781;0.96019;5.5223;-601.04;0.087232;0.0080531;0.44446
45;9;16.811;16.811;10.781;10.781;0.0000;16.307;0.00025735;11.923;0.0085727;0.060595;0.0058155;0.0000;0.0000;0.0047841;0.00063438;0.023623;0.0031324;0.0000;2.9323e-07;0.00016630;0.00060531;4.7464;1.2851;0.95616;4.9791;0.95616;5.5496;-601.75;0.087948;0.0080992;0.44527
45;10;19.650;19.650;11.677;11.677;0.0000;16.340;0.00025794;11.980;0.011969;0.10010;0.0075291;0.0000;0.0000;0.0047936;0.00063565;0.014647;0.0019423;0.0000;1.1050e-06;0.00018994;0.00078646;4.7584;1.2909;0.95151;2.6649;0.95151;5.5652;-602.53;0.088370;0.0081456;0.44727
45;11;22.063;22.063;12.421;12.421;0.0000;16.355;0.00025792;11.980;0.011682;0.13402;0.0085235;0.0000;0.0000;0.0047977;0.00063622;0.0066648;0.00088381;0.0000;1.8051e-06;0.00019098;0.00089297;4.7593;1.2979;0.94850;1.1635;0.94850;5.5705;-603.35;0.088381;0.0081922;0.45016
45;12;23.926;23.926;13.003;13.003;0.0000;16.360;0.00025734;11.972;0.012955;0.16005;0.0091233;0.0000;0.0000;0.0047990;0.00063642;0.0050352;0.00066774;0.0000;2.3444e-06;0.00019585;0.00095677;4.7544;1.3056;0.94558;0.0000;0.0000;5.5704;-604.18;0.088092;0.0082386;0.45366
45;13;24.993;24.993;13.265;13.265;0.0000;16.365;0.00025628;11.897;0.0060678;0.17642;0.0094670;0.0000;0.0000;0.0048003;0.00063661;0.00015753;2.0892e-05;0.0000;2.6864e-06;0.00017002;0.00099639;4.7489;1.3138;0.94644;0.13647;0.13647;5.5700;-604.97;0.087628;0.0082848;0.45750
45;14;25.338;25.338;13.336;13.336;0.0000;16.370;0.00025503;11.844;0.0036310;0.18200;0.0096132;0.0000;0.0000;0.0048018;0.00063683;-0.0020746;-0.00027514;-0.0000;2.8072e-06;0.00015944;0.0010132;4.7436;1.3222;0.94671;0.27302;0.27302;5.5700;-605.68;0.087103;0.0083307;0.46150
45;15;24.920;24.920;13.192;13.192;0.0000;16.376;0.00025390;11.804;0.0026139;0.17642;0.0095757;0.0000;0.0000;0.0048034;0.00063706;-0.0029520;-0.00039152;-0.0000;2.6972e-06;0.00015440;0.0010097;4.7384;1.3306;0.94755;0.69039;0.69039;5.5700;-606.36;0.086622;0.0083762;0.46549
45;16;23.782;23.782;12.860;12.860;0.0000;16.383;0.00025314;11.792;0.0028787;0.16005;0.0093317;0.0000;0.0000;0.0048053;0.00063734;-0.00038460;-5.1010e-05;-0.0000;2.3634e-06;0.00015838;0.00098311;4.7340;1.3389;0.94899;1.4067;0.94899;5.5708;-607.03;0.086282;0.0084214;0.46928
45;17;21.949;21.949;12.307;12.307;0.0000;16.400;0.00025275;11.780;0.0017259;0.13402;0.0088109;0.0000;0.0000;0.0048102;0.00063800;0.0057063;0.00075686;0.0000;1.8294e-06;0.00015830;0.00092726;4.7353;1.3469;0.95184;2.8273;0.95184;5.5771;-607.71;0.086173;0.0084665;0.47270
45;18;19.563;19.563;11.590;11.590;0.0000;16.432;0.00025285;11.781;0.0021687;0.10010;0.0078577;0.0000;0.0000;0.0048191;0.00063922;0.013748;0.0018235;0.0000;1.1302e-06;0.00015815;0.00082508;4.7450;1.3542;0.95481;4.3056;0.95481;5.5914;-608.38;0.086383;0.0085116;0.47553
45;19;16.771;16.771;10.742;10.742;0.0000;16.480;0.00025350;11.773;0.00012824;0.060595;0.0061170;0.0000;0.0000;0.0048332;0.00064110;0.023126;0.0030676;0.0000;3.1074e-07;0.00014804;0.00063956;4.7653;1.3604;0.95903;6.4152;0.95903;5.6155;-609.03;0.086976;0.0085569;0.47749
